,preload,stiffness,folder,subfolder_i,timestep,date,def_file,config,field_n,field,term,wave,samp,zern
493,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-8.00E-06
494,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000114468
495,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.47519383
496,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000502231
497,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-5.81E-05
498,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.163401107
499,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000382486
500,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004786784
501,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-6.81E-05
502,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,-1.87E-05
503,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000137578
504,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000220117
505,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.021241304
506,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000877112
507,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-7.01E-05
508,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-4.93E-05
509,1200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,26,_Timestep_00012,_20231210\,SYS_20_(Preload_deformation)\26_Timestep_00012_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000116329
510,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.498641389
511,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000337332
512,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.00021382
513,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.17329435
514,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.00050776
515,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004585811
516,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-2.66E-05
517,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,5.79E-06
518,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000152098
519,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000216868
520,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.022733411
521,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000858569
522,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-5.83E-05
523,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-9.86E-05
524,1300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,30,_Timestep_00013,_20231210\,SYS_20_(Preload_deformation)\30_Timestep_00013_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000117215
525,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.521948199
526,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000267505
527,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.000343165
528,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.183121266
529,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000461905
530,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004606622
531,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-5.34E-06
532,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,1.91E-05
533,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000157577
534,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000192793
535,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.024214913
536,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000873478
537,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-7.16E-05
538,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.000151415
539,1400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,34,_Timestep_00014,_20231210\,SYS_20_(Preload_deformation)\34_Timestep_00014_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000119751
540,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.545128171
541,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000178231
542,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.00041801
543,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.19288686
544,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000180872
545,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.00474397
546,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,7.15E-06
547,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,3.88E-05
548,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000158531
549,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000167109
550,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.025686783
551,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000907512
552,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.00011522
553,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.00019605
554,1500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,38,_Timestep_00015,_20231210\,SYS_20_(Preload_deformation)\38_Timestep_00015_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000124346
555,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.568207351
556,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,5.06E-05
557,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.000453363
558,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.202601376
559,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-8.61E-06
560,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004841139
561,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,1.33E-05
562,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,7.08E-05
563,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.00015773
564,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000158417
565,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.027150849
566,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000937209
567,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.000143918
568,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.000231575
569,1600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,42,_Timestep_00016,_20231210\,SYS_20_(Preload_deformation)\42_Timestep_00016_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.0001299
570,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.591282531
571,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000323364
572,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.000526325
573,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.212310578
574,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,0.000200146
575,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004907964
576,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,3.14E-05
577,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000107413
578,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000178383
579,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000157361
580,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.028613798
581,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000959923
582,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.000180002
583,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.000265796
584,1700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,46,_Timestep_00017,_20231210\,SYS_20_(Preload_deformation)\46_Timestep_00017_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000138811
585,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.614298907
586,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000514452
587,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.00054729
588,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.221991708
589,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,0.00033611
590,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.005077692
591,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,3.66E-05
592,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000137147
593,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000203494
594,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000170713
595,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.030072791
596,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000999085
597,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.000206457
598,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.00029924
599,1800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,50,_Timestep_00018,_20231210\,SYS_20_(Preload_deformation)\50_Timestep_00018_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000145595
600,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.637276622
601,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000805024
602,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.000631948
